
   HANDE

 ================================================================
 Compiled on Mar 21 2016 at 19:13:39
 Compiled using cuc3.intel13.mpi.(optimised)
 VCS BASE repository version:
     d8211eb317e354755be157df381fd8ad291afaaf
 Hostname:
     hylleraas
 Working directory: 
     /home/fm813/projects/hande/documentation/manual/tutorials/calcs/canonical_estimates
 Started running on 21/03/2016 at 19:19:51
 Calculation UUID: 71e445ad-6deb-4f6d-9fd2-5b0240340c48.
 Preprocessor settings:
     DISABLE_HDF5 not defined.  HDF5 enabled.
     DISABLE_LANCZOS defined.  Lanczos disabled.
     DISABLE_UUID not defined.  UUID enabled.
     PARALLEL defined.  MPI parallelization enabled.
     DISABLE_SCALAPACK not defined.  ScaLAPACK enabled.
     SINGLE_PRECISION not defined.  Double precision used throughout.
     USE_POPCNT not defined.  Internal POPCNT procedure used.
     DET_SIZE = 32.
     POP_SIZE = 32.
 ================================================================

 Input options
 -------------

sys = ueg {
    nel = 7,
    ms = 7,
    dim = 3,
    cutoff = 10,
    rs = 1,
}

canonical_estimates {
    sys = sys,
    canonical_estimates = {
        beta = 1,
        nattempts = 10000,
        ncycles = 1000,
        fermi_temperature = true,
    },
}

 -------------

 Basis functions
 ---------------

 Spin given in units of 1/2.
 k-points given in terms of the reciprocal lattice vectors of the crystal cell.

 index   k-point            ms       <i|h|i>
           46      3.4152682202E+01     -8.0526552393E-01          2.8346600622E+01     -6.8707537042E-01      8.4130145940E-01      1.6990000000E-01
           47      3.4075670817E+01     -8.0057645036E-01          2.8234260168E+01     -6.8224126117E-01      8.3998366827E-01      1.6340000000E-01
           48      3.4582661153E+01     -7.9108938063E-01          2.8582112000E+01     -6.7157847687E-01      8.3718552413E-01      1.6430000000E-01
           49      3.4516290217E+01     -7.9621416459E-01          2.8555987740E+01     -6.7733242814E-01      8.3869717468E-01      1.7140000000E-01
           50      3.4630362279E+01     -7.8723617932E-01          2.8543028385E+01     -6.6834966709E-01      8.3621363603E-01      1.7020000000E-01
           51      3.4415358690E+01     -7.9642998060E-01          2.8479613257E+01     -6.7771994700E-01      8.3877935722E-01      1.6610000000E-01
           52      3.4208812652E+01     -8.0269276798E-01          2.8359385142E+01     -6.8479929504E-01      8.4063300847E-01      1.7200000000E-01
           53      3.4035296362E+01     -8.0800772882E-01          2.8250438588E+01     -6.9056072552E-01      8.4217135902E-01      1.7270000000E-01
           54      3.3914526665E+01     -8.0491320328E-01          2.8145478305E+01     -6.8683187011E-01      8.4121885501E-01      1.6780000000E-01
           55      3.4193678080E+01     -8.0192571003E-01          2.8370035316E+01     -6.8276073650E-01      8.4023246839E-01      1.6300000000E-01
           56      3.4139304827E+01     -8.0459895855E-01          2.8331121002E+01     -6.8629706085E-01      8.4110083130E-01      1.6540000000E-01
           57      3.4525536099E+01     -7.9308574452E-01          2.8546131613E+01     -6.7374489232E-01      8.3776249372E-01      1.6750000000E-01
           58      3.3830904423E+01     -8.0745586269E-01          2.8101845890E+01     -6.8956509941E-01      8.4195164689E-01      1.6800000000E-01
           59      3.4384247504E+01     -8.0104190748E-01          2.8482306660E+01     -6.8304863701E-01      8.4016377416E-01      1.6200000000E-01
           60      3.4120845067E+01     -8.0151571239E-01          2.8276140279E+01     -6.8353484292E-01      8.4029662565E-01      1.7060000000E-01
           61      3.4301227092E+01     -8.0321962760E-01          2.8461950923E+01     -6.8473735520E-01      8.4069228214E-01      1.7170000000E-01
           62      3.4144489576E+01     -8.0234452829E-01          2.8316080958E+01     -6.8377179445E-01      8.4043670241E-01      1.6180000000E-01
           63      3.4521686234E+01     -7.9568106110E-01          2.8571520909E+01     -6.7690596978E-01      8.3856332269E-01      1.6450000000E-01
           64      3.4039758785E+01     -8.0285096604E-01          2.8237025399E+01     -6.8398268105E-01      8.4053258148E-01      1.6900000000E-01
           65      3.4325969161E+01     -8.0147337806E-01          2.8439470890E+01     -6.8323574262E-01      8.4024525353E-01      1.7180000000E-01
           66      3.4181478956E+01     -8.0277008987E-01          2.8327054246E+01     -6.8443517098E-01      8.4058938037E-01      1.7450000000E-01
           67      3.4446163857E+01     -7.9638605586E-01          2.8514674265E+01     -6.7729997849E-01      8.3871294829E-01      1.6380000000E-01
           68      3.4328418691E+01     -8.0051384497E-01          2.8451077244E+01     -6.8232555995E-01      8.3998782882E-01      1.6900000000E-01
           69      3.4108755186E+01     -8.0534703412E-01          2.8302203742E+01     -6.8778998360E-01      8.4141821845E-01      1.6780000000E-01
           70      3.4201073477E+01     -8.0015296999E-01          2.8356699301E+01     -6.8121192043E-01      8.3977516358E-01      1.6830000000E-01
           71      3.4096099143E+01     -8.0319815519E-01          2.8267777077E+01     -6.8522278618E-01      8.4076127480E-01      1.6550000000E-01
           72      3.4187742253E+01     -8.0484926543E-01          2.8380512254E+01     -6.8650893033E-01      8.4116305163E-01      1.6570000000E-01
           73      3.4332288852E+01     -7.9858480129E-01          2.8452150165E+01     -6.7937773856E-01      8.3930131221E-01      1.7250000000E-01
           74      3.4214177346E+01     -8.0176280467E-01          2.8362363203E+01     -6.8342797479E-01      8.4031093261E-01      1.7170000000E-01
           75      3.4438838528E+01     -7.9961439922E-01          2.8537741996E+01     -6.8092221792E-01      8.3966370876E-01      1.7190000000E-01
           76      3.4139713105E+01     -8.0184215159E-01          2.8321881586E+01     -6.8286783859E-01      8.4023739355E-01      1.6600000000E-01
           77      3.4359937689E+01     -8.0331033136E-01          2.8503457980E+01     -6.8523921346E-01      8.4077737549E-01      1.6580000000E-01
           78      3.4322034392E+01     -7.9846673088E-01          2.8419714648E+01     -6.7989841148E-01      8.3936445604E-01      1.6810000000E-01
           79      3.4347718930E+01     -7.9666502231E-01          2.8421474343E+01     -6.7818881244E-01      8.3888004586E-01      1.7180000000E-01
           80      3.3843754750E+01     -8.0479300926E-01          2.8090038366E+01     -6.8667877849E-01      8.4118152602E-01      1.6490000000E-01
           81      3.4309452142E+01     -8.0015519374E-01          2.8433866381E+01     -6.8169356893E-01      8.3984661207E-01      1.7060000000E-01
           82      3.4401229064E+01     -7.9747508949E-01          2.8482773048E+01     -6.7840335854E-01      8.3901657778E-01      1.7210000000E-01
           83      3.4108836162E+01     -8.0541804822E-01          2.8288940131E+01     -6.8756080573E-01      8.4139369636E-01      1.6500000000E-01
           84      3.3931594958E+01     -8.1184767350E-01          2.8222037170E+01     -6.9455497618E-01      8.4325440461E-01      1.7220000000E-01
           85      3.4379047694E+01     -8.0025058979E-01          2.8483699811E+01     -6.8194444694E-01      8.3989656008E-01      1.7110000000E-01
           86      3.3852111230E+01     -8.0727598134E-01          2.8106777222E+01     -6.8975686423E-01      8.4195585417E-01      1.6990000000E-01
           87      3.4458846406E+01     -8.0160168267E-01          2.8564628287E+01     -6.8349096551E-01      8.4029941681E-01      1.6530000000E-01
           88      3.4254762688E+01     -8.0445223534E-01          2.8398300817E+01     -6.8689148553E-01      8.4117061066E-01      1.6600000000E-01
           89      3.4548817987E+01     -8.0092089311E-01          2.8614223568E+01     -6.8329330712E-01      8.4018357893E-01      1.6660000000E-01
           90      3.4158907768E+01     -8.0903224980E-01          2.8393651041E+01     -6.9101377207E-01      8.4236874001E-01      1.6900000000E-01
           91      3.4336419501E+01     -8.0385297643E-01          2.8488533410E+01     -6.8537588363E-01      8.4086869709E-01      1.7020000000E-01
           92      3.4187845675E+01     -8.0204735581E-01          2.8330562375E+01     -6.8386402097E-01      8.4041358381E-01      1.7080000000E-01
           93      3.4106553234E+01     -8.0663663193E-01          2.8348048498E+01     -6.8806852229E-01      8.4162319449E-01      1.7310000000E-01
           94      3.4342991271E+01     -8.0136991496E-01          2.8474599807E+01     -6.8321411935E-01      8.4022898217E-01      1.7160000000E-01
           95      3.4546848108E+01     -7.9246680651E-01          2.8567037726E+01     -6.7316002253E-01      8.3759538815E-01      1.6560000000E-01
           96      3.4382081933E+01     -7.9817629115E-01          2.8468425946E+01     -6.7957529737E-01      8.3927980955E-01      1.6870000000E-01
           97      3.4526734002E+01     -7.9731221201E-01          2.8572489741E+01     -6.7881411895E-01      8.3905634295E-01      1.6450000000E-01
           98      3.4094640120E+01     -8.0712114833E-01          2.8318669449E+01     -6.8914155325E-01      8.4184479530E-01      1.5870000000E-01
           99      3.4651277855E+01     -7.9417088233E-01          2.8681708773E+01     -6.7451284364E-01      8.3801421698E-01      1.6440000000E-01
          100      3.4055534385E+01     -8.1027176018E-01          2.8330547491E+01     -6.9240621481E-01      8.4273283806E-01      1.7200000000E-01
          101      3.4368567033E+01     -8.0535858336E-01          2.8510036870E+01     -6.8797636595E-01      8.4144866877E-01      1.6510000000E-01
          102      3.4338305938E+01     -8.0338049848E-01          2.8474686650E+01     -6.8529408677E-01      8.4079488506E-01      1.7250000000E-01
          103      3.4281128343E+01     -8.0359037369E-01          2.8414769738E+01     -6.8611673738E-01      8.4094458269E-01      1.6540000000E-01
          104      3.4171218875E+01     -8.0458100749E-01          2.8367362598E+01     -6.8659047331E-01      8.4114155158E-01      1.7290000000E-01
          105      3.3994960589E+01     -8.0503035191E-01          2.8210574495E+01     -6.8693577300E-01      8.4125025510E-01      1.6620000000E-01
          106      3.3830252475E+01     -8.0462695449E-01          2.8071905071E+01     -6.8655102837E-01      8.4114239432E-01      1.7020000000E-01
          107      3.4164457663E+01     -8.0361723809E-01          2.8341641289E+01     -6.8586683082E-01      8.4091164780E-01      1.7850000000E-01
          108      3.4117793210E+01     -8.0399530869E-01          2.8290569758E+01     -6.8621302004E-01      8.4100989078E-01      1.6750000000E-01
          109      3.4668818622E+01     -7.9322000863E-01          2.8652650357E+01     -6.7413111369E-01      8.3783710164E-01      1.6570000000E-01
          110      3.4392229988E+01     -8.0007690856E-01          2.8489607877E+01     -6.8159663620E-01      8.3982331580E-01      1.7130000000E-01
          111      3.4109325227E+01     -7.9966477137E-01          2.8272584475E+01     -6.8053466955E-01      8.3961311719E-01      1.7210000000E-01
          112      3.4478898191E+01     -7.9913432525E-01          2.8555912508E+01     -6.8072039347E-01      8.3957281106E-01      1.7220000000E-01
          113      3.4263316670E+01     -8.0258732794E-01          2.8415150267E+01     -6.8431599510E-01      8.4054821048E-01      1.6900000000E-01
          114      3.4364234109E+01     -7.9713241491E-01          2.8424265457E+01     -6.7874149172E-01      8.3902277174E-01      1.6500000000E-01
          115      3.4293543605E+01     -8.0111054564E-01          2.8414627910E+01     -6.8274551255E-01      8.4012705215E-01      1.7600000000E-01
          116      3.4472034115E+01     -7.9966112806E-01          2.8530749814E+01     -6.8165530620E-01      8.3978043229E-01      1.7380000000E-01
          117      3.4418668389E+01     -7.9833421991E-01          2.8494927981E+01     -6.7955279872E-01      8.3929626251E-01      1.7340000000E-01
          118      3.4114326337E+01     -8.0462524497E-01          2.8322969398E+01     -6.8620142311E-01      8.4108940363E-01      1.6630000000E-01
          119      3.4566618599E+01     -7.9278291529E-01          2.8569065986E+01     -6.7364440662E-01      8.3770954015E-01      1.6410000000E-01
          120      3.4577476797E+01     -7.9966018460E-01          2.8653194460E+01     -6.8116790780E-01      8.3970649003E-01      1.6660000000E-01
          121      3.4246589766E+01     -8.0144898178E-01          2.8401603874E+01     -6.8271727435E-01      8.4016549165E-01      1.6470000000E-01
          122      3.3993981695E+01     -8.0068085101E-01          2.8188583193E+01     -6.8214060850E-01      8.3998122509E-01      1.7200000000E-01
          123      3.3939151610E+01     -8.0844228887E-01          2.8188947495E+01     -6.9087771733E-01      8.4227194901E-01      1.6840000000E-01
          124      3.4428237211E+01     -7.9767868056E-01          2.8506144894E+01     -6.7894293089E-01      8.3912283291E-01      1.6810000000E-01
          125      3.4113273578E+01     -8.0857737685E-01          2.8366891077E+01     -6.9056352480E-01      8.4224125760E-01      1.6280000000E-01
          126      3.4339436642E+01     -7.9828859866E-01          2.8434774398E+01     -6.7982213786E-01      8.3933159708E-01      1.6550000000E-01
          127      3.4026782928E+01     -8.0906671023E-01          2.8269211104E+01     -6.9143141374E-01      8.4243428212E-01      1.6710000000E-01
          128      3.4322861845E+01     -7.9557813353E-01          2.8391196453E+01     -6.7697178861E-01      8.3856134988E-01      1.6760000000E-01
          129      3.4092339922E+01     -8.0341739243E-01          2.8281225661E+01     -6.8482444162E-01      8.4073028970E-01      1.6810000000E-01
          130      3.4026727763E+01     -8.0390721311E-01          2.8246649799E+01     -6.8521292329E-01      8.4085000238E-01      1.6890000000E-01
          131      3.4152218494E+01     -8.0540332830E-01          2.8324205790E+01     -6.8827626945E-01      8.4149803490E-01      1.6600000000E-01
          132      3.3702385282E+01     -8.1193530650E-01          2.8041955402E+01     -6.9452032321E-01      8.4325914345E-01      1.6290000000E-01
          133      3.4518274456E+01     -7.9911617655E-01          2.8577367146E+01     -6.8042823639E-01      8.3952807240E-01      1.6700000000E-01
          134      3.4090334383E+01     -8.0787058999E-01          2.8308177481E+01     -6.9040686658E-01      8.4212896377E-01      1.6730000000E-01
          135      3.4397906083E+01     -7.9974826025E-01          2.8509120994E+01     -6.8104603043E-01      8.3969865132E-01      1.6890000000E-01
          136      3.4269174451E+01     -7.9550941052E-01          2.8350728340E+01     -6.7644698481E-01      8.3847411251E-01      1.6570000000E-01
          137      3.4232701508E+01     -8.0163443472E-01          2.8383583076E+01     -6.8315816621E-01      8.4025398773E-01      1.6450000000E-01
          138      3.4097463762E+01     -8.0012728848E-01          2.8254231287E+01     -6.8148340612E-01      8.3981265704E-01      1.6830000000E-01
          139      3.4319547510E+01     -7.9632009600E-01          2.8414180014E+01     -6.7725676284E-01      8.3869747750E-01      1.6660000000E-01
          140      3.4057840597E+01     -8.0754884221E-01          2.8271411368E+01     -6.9017893821E-01      8.4205515155E-01      1.6710000000E-01
          141      3.4060770390E+01     -8.0459080330E-01          2.8259237683E+01     -6.8667006941E-01      8.4115342725E-01      1.5990000000E-01
          142      3.3967623574E+01     -8.0479294204E-01          2.8196991558E+01     -6.8633888967E-01      8.4113160141E-01      1.6920000000E-01
          143      3.4281316716E+01     -7.9941579413E-01          2.8403954271E+01     -6.8074979898E-01      8.3961152663E-01      1.6790000000E-01
          144      3.4461094125E+01     -7.9621527735E-01          2.8529906035E+01     -6.7696122444E-01      8.3864220622E-01      1.6700000000E-01
          145      3.4092058031E+01     -8.0833213764E-01          2.8332953697E+01     -6.9044599976E-01      8.4219456391E-01      1.6910000000E-01
          146      3.4731547267E+01     -7.9702523495E-01          2.8743757343E+01     -6.7846454039E-01      8.3896755919E-01      1.7130000000E-01
          147      3.4448203740E+01     -7.9893243734E-01          2.8538094197E+01     -6.8009111418E-01      8.3945294581E-01      1.7110000000E-01
          148      3.4393323887E+01     -7.9739685249E-01          2.8456761575E+01     -6.7904098162E-01      8.3910154175E-01      1.6850000000E-01
          149      3.4334658659E+01     -7.9613127898E-01          2.8412656641E+01     -6.7710764048E-01      8.3865148883E-01      1.6250000000E-01
          150      3.4193344310E+01     -8.0195632292E-01          2.8341386135E+01     -6.8366249950E-01      8.4037208823E-01      1.6560000000E-01
          151      3.3894894007E+01     -8.0627363268E-01          2.8143032115E+01     -6.8845774592E-01      8.4163568403E-01      1.6410000000E-01
          152      3.4159055589E+01     -8.0461739753E-01          2.8333651069E+01     -6.8689722211E-01      8.4119203890E-01      1.6370000000E-01
          153      3.4572008415E+01     -7.9604904041E-01          2.8606950163E+01     -6.7695843633E-01      8.3861852043E-01      1.6880000000E-01
          154      3.3903477692E+01     -8.0537117765E-01          2.8138610437E+01     -6.8713050718E-01      8.4132258494E-01      1.7290000000E-01
          155      3.4221296594E+01     -7.9816640280E-01          2.8342807061E+01     -6.7924461448E-01      8.3922962376E-01      1.6760000000E-01
          156      3.4435801075E+01     -7.9951192116E-01          2.8512439912E+01     -6.8149216187E-01      8.3973571177E-01      1.6400000000E-01
          157      3.4091506354E+01     -8.0978178626E-01          2.8338885195E+01     -6.9222896016E-01      8.4264301791E-01      1.6400000000E-01
          158      3.4373910246E+01     -8.0338637943E-01          2.8504853308E+01     -6.8524828714E-01      8.4078931958E-01      1.7150000000E-01
          159      3.4232772593E+01     -8.0338120202E-01          2.8396243713E+01     -6.8492286785E-01      8.4074001926E-01      1.6510000000E-01
          160      3.4205639862E+01     -7.9790046819E-01          2.8321523321E+01     -6.7899141213E-01      8.3915814046E-01      1.6920000000E-01
          161      3.3976683784E+01     -8.0412964008E-01          2.8193544238E+01     -6.8587408567E-01      8.4097768645E-01      1.6610000000E-01
          162      3.4383190979E+01     -8.0029538565E-01          2.8490255471E+01     -6.8193044768E-01      8.3989923839E-01      1.6410000000E-01
          163      3.4469281463E+01     -7.9773922260E-01          2.8546998897E+01     -6.7912024800E-01      8.3915502899E-01      1.7170000000E-01
          164      3.4333361067E+01     -8.0769347295E-01          2.8507912887E+01     -6.9036602248E-01      8.4210033243E-01      1.6510000000E-01
          165      3.4172135035E+01     -8.0077454562E-01          2.8333166781E+01     -6.8233236343E-01      8.4002068974E-01      1.6840000000E-01
          166      3.3635018889E+01     -8.1569248793E-01          2.8003231678E+01     -6.9902123055E-01      8.4441078910E-01      1.6530000000E-01
          167      3.4932039647E+01     -7.9059720408E-01          2.8842584377E+01     -6.7129934088E-01      8.3708116591E-01      1.6750000000E-01
          168      3.4378434105E+01     -8.0855261622E-01          2.8546187516E+01     -6.9094354700E-01      8.4229712478E-01      1.7440000000E-01
          169      3.4301924161E+01     -7.9879384109E-01          2.8391199486E+01     -6.8037600723E-01      8.3947695270E-01      1.6720000000E-01
          170      3.4646473144E+01     -7.9767854333E-01          2.8706848263E+01     -6.7849779732E-01      8.3905597076E-01      1.6930000000E-01
          171      3.4182567305E+01     -8.0399662261E-01          2.8360798167E+01     -6.8619930195E-01      8.4100943518E-01      1.6680000000E-01
          172      3.4244176939E+01     -8.0133791126E-01          2.8390877178E+01     -6.8263919562E-01      8.4013834334E-01      1.6690000000E-01
          173      3.4456417816E+01     -7.9405992730E-01          2.8479080335E+01     -6.7504976013E-01      8.3808049080E-01      1.6930000000E-01
          174      3.4211039043E+01     -8.0206843020E-01          2.8345944663E+01     -6.8410981389E-01      8.4045246787E-01      1.6870000000E-01
          175      3.4770615230E+01     -7.9583822832E-01          2.8753339975E+01     -6.7742547670E-01      8.3866112053E-01      1.6740000000E-01
          176      3.4223137118E+01     -8.0404509623E-01          2.8396752254E+01     -6.8572884209E-01      8.4094554415E-01      1.6750000000E-01
          177      3.4515455395E+01     -7.9921234909E-01          2.8588404576E+01     -6.8068504856E-01      8.3957773006E-01      1.6800000000E-01
          178      3.4161448838E+01     -8.0114280490E-01          2.8322496578E+01     -6.8264251171E-01      8.4011565454E-01      1.7030000000E-01
          179      3.4391743635E+01     -7.9551732205E-01          2.8456234453E+01     -6.7649709118E-01      8.3848127646E-01      1.6520000000E-01
          180      3.4204886421E+01     -8.0011731059E-01          2.8338787001E+01     -6.8164213826E-01      8.3983589896E-01      1.6870000000E-01
          181      3.4260395012E+01     -7.9829133236E-01          2.8392631276E+01     -6.7924012915E-01      8.3924411877E-01      1.6590000000E-01
          182      3.4356842208E+01     -8.0274287638E-01          2.8469703003E+01     -6.8507027111E-01      8.4068130859E-01      1.7170000000E-01
          183      3.4628018787E+01     -7.9482841515E-01          2.8654160708E+01     -6.7560978153E-01      8.3826284062E-01      1.7430000000E-01
          184      3.4097485533E+01     -8.0171927707E-01          2.8277896551E+01     -6.8301867362E-01      8.4024398102E-01      1.6430000000E-01
          185      3.4145219534E+01     -8.0487922260E-01          2.8349956236E+01     -6.8668781990E-01      8.4119288106E-01      1.7260000000E-01
          186      3.3729125915E+01     -8.1155917291E-01          2.8061055915E+01     -6.9410522523E-01      8.4315006907E-01      1.6210000000E-01
          187      3.3761459016E+01     -8.1001383479E-01          2.8093105610E+01     -6.9179258376E-01      8.4260817846E-01      1.6580000000E-01
          188      3.4308285464E+01     -8.0167967286E-01          2.8458289964E+01     -6.8288581482E-01      8.4021947632E-01      1.7230000000E-01
          189      3.3980779038E+01     -8.0966724779E-01          2.8235076442E+01     -6.9222111327E-01      8.4262849874E-01      1.6440000000E-01
          190      3.4319404790E+01     -8.0148620468E-01          2.8449180106E+01     -6.8314323524E-01      8.4023314368E-01      1.6850000000E-01
          191      3.4163990430E+01     -7.9948402360E-01          2.8319955397E+01     -6.8075599298E-01      8.3962241973E-01      1.7050000000E-01
          192      3.4277759417E+01     -8.0482200629E-01          2.8448771942E+01     -6.8656738297E-01      8.4117000313E-01      1.6690000000E-01
          193      3.4199954610E+01     -7.9880034032E-01          2.8348180469E+01     -6.8002402244E-01      8.3942575445E-01      1.6470000000E-01
          194      3.3880603292E+01     -8.0410755406E-01          2.8133804989E+01     -6.8518774824E-01      8.4087206269E-01      1.6170000000E-01
          195      3.4323074242E+01     -7.9877952116E-01          2.8428233901E+01     -6.7997755310E-01      8.3941651906E-01      1.6270000000E-01
          196      3.4027756527E+01     -8.0696926063E-01          2.8229624298E+01     -6.8998987206E-01      8.4195269519E-01      1.6690000000E-01
          197      3.4533894167E+01     -7.9921485516E-01          2.8586570875E+01     -6.8112648436E-01      8.3964412883E-01      1.6990000000E-01
          198      3.4488243634E+01     -7.9833011353E-01          2.8562364959E+01     -6.7981281376E-01      8.3933404057E-01      1.6670000000E-01
          199      3.4430319518E+01     -7.9820952138E-01          2.8500142687E+01     -6.7997506031E-01      8.3934406343E-01      1.6730000000E-01
          200      3.4120779854E+01     -8.0960523596E-01          2.8342505962E+01     -6.9199188614E-01      8.4258759348E-01      1.6420000000E-01
          201      3.4197296419E+01     -8.0241128694E-01          2.8369354649E+01     -6.8401839550E-01      8.4048073798E-01      1.6240000000E-01
          202      3.4467076065E+01     -7.9668875196E-01          2.8528901911E+01     -6.7769412908E-01      8.3880918340E-01      1.6090000000E-01
          203      3.4467399782E+01     -7.9445176078E-01          2.8507326147E+01     -6.7535203071E-01      8.3817614295E-01      1.6500000000E-01
          204      3.4103273956E+01     -8.0281192693E-01          2.8285736291E+01     -6.8439143888E-01      8.4058852337E-01      1.6720000000E-01
          205      3.4222248675E+01     -8.0155495304E-01          2.8374240351E+01     -6.8319631012E-01      8.4024964985E-01      1.6600000000E-01
          206      3.4454427121E+01     -7.9457821798E-01          2.8495824684E+01     -6.7548322938E-01      8.3821047845E-01      1.6840000000E-01
          207      3.4118312445E+01     -8.0545124227E-01          2.8307079641E+01     -6.8798093712E-01      8.4146062224E-01      1.6350000000E-01
          208      3.4512227493E+01     -7.9733719898E-01          2.8567387967E+01     -6.7895177534E-01      8.3908035466E-01      1.6250000000E-01
          209      3.3976987925E+01     -8.0209895103E-01          2.8160779480E+01     -6.8390402967E-01      8.4042422917E-01      1.6930000000E-01
          210      3.4281881236E+01     -8.0055567440E-01          2.8396849093E+01     -6.8259984922E-01      8.4003382678E-01      1.6470000000E-01
          211      3.4437630910E+01     -7.9628717231E-01          2.8503355683E+01     -6.7734613432E-01      8.3870720780E-01      1.7190000000E-01
          212      3.4272833539E+01     -7.9765783425E-01          2.8369878989E+01     -6.7915977484E-01      8.3915251193E-01      1.6650000000E-01
          213      3.4032907925E+01     -8.0531170706E-01          2.8251727461E+01     -6.8700831326E-01      8.4129749231E-01      1.6940000000E-01
          214      3.3955971441E+01     -8.0910459738E-01          2.8215289473E+01     -6.9145695363E-01      8.4244395182E-01      1.6710000000E-01
          215      3.4255986301E+01     -8.0018677794E-01          2.8403148976E+01     -6.8126351254E-01      8.3978806431E-01      1.6720000000E-01
          216      3.4493337307E+01     -8.0013076561E-01          2.8594966222E+01     -6.8136879372E-01      8.3979555697E-01      1.6490000000E-01
          217      3.4420022863E+01     -7.9676782332E-01          2.8490348216E+01     -6.7779335388E-01      8.3883521662E-01      1.7200000000E-01
          218      3.3972959421E+01     -8.0479817112E-01          2.8199069352E+01     -6.8694939795E-01      8.4122320844E-01      1.6500000000E-01
          219      3.4184752841E+01     -8.0729071006E-01          2.8405337380E+01     -6.8920442729E-01      8.4187534729E-01      1.7220000000E-01
          220      3.4496663768E+01     -7.9501809384E-01          2.8549764298E+01     -6.7582337115E-01      8.3831740950E-01      1.7030000000E-01
          221      3.4062712803E+01     -8.0384125929E-01          2.8247078683E+01     -6.8576160059E-01      8.4092327363E-01      1.7030000000E-01
          222      3.4580098118E+01     -7.9145249061E-01          2.8577817042E+01     -6.7171203405E-01      8.3725162538E-01      1.7160000000E-01
          223      3.4389255846E+01     -8.0143211588E-01          2.8496355800E+01     -6.8327451048E-01      8.4024576338E-01      1.6820000000E-01
          224      3.4100750220E+01     -8.0039567118E-01          2.8255133927E+01     -6.8214429323E-01      8.3994637139E-01      1.6510000000E-01
          225      3.4093516725E+01     -8.0372803060E-01          2.8289123352E+01     -6.8532609251E-01      8.4084410040E-01      1.7000000000E-01
          226      3.3967371564E+01     -8.0583404839E-01          2.8192505729E+01     -6.8796298322E-01      8.4150756623E-01      1.6650000000E-01
          227      3.4174400234E+01     -8.0429848033E-01          2.8323572139E+01     -6.8701528473E-01      8.4116902804E-01      1.6930000000E-01
          228      3.4556051070E+01     -7.9483314142E-01          2.8596446126E+01     -6.7558464134E-01      8.3825904296E-01      1.6400000000E-01
          229      3.4273618550E+01     -8.0245310013E-01          2.8433048696E+01     -6.8393597286E-01      8.4047521348E-01      1.7010000000E-01
          230      3.4178972632E+01     -8.0028621097E-01          2.8322118142E+01     -6.8205327290E-01      8.3991809453E-01      1.6570000000E-01
          231      3.4241245659E+01     -8.0310615169E-01          2.8423746602E+01     -6.8472063096E-01      8.4067255029E-01      1.6960000000E-01
          232      3.4330043903E+01     -8.0425449964E-01          2.8481047145E+01     -6.8627624668E-01      8.4105391718E-01      1.6280000000E-01
          233      3.4412039634E+01     -8.0003155780E-01          2.8507029317E+01     -6.8176925530E-01      8.3984478857E-01      1.7020000000E-01
          234      3.3876389562E+01     -8.0936338501E-01          2.8150820596E+01     -6.9163284444E-01      8.4250294807E-01      1.6900000000E-01
          235      3.4259127166E+01     -7.9886942836E-01          2.8371350546E+01     -6.8007831156E-01      8.3944403808E-01      1.6630000000E-01
          236      3.4381310384E+01     -7.9885918733E-01          2.8496591905E+01     -6.7982984209E-01      8.3940434610E-01      1.6810000000E-01
          237      3.4439312187E+01     -7.9863259834E-01          2.8492289888E+01     -6.8068225969E-01      8.3950352132E-01      1.6980000000E-01
          238      3.4238749869E+01     -8.0211219878E-01          2.8391474044E+01     -6.8353737881E-01      8.4037308181E-01      1.6900000000E-01
          239      3.4319644729E+01     -8.0270123885E-01          2.8477568212E+01     -6.8448626904E-01      8.4058722160E-01      1.6790000000E-01
          240      3.4282992376E+01     -8.0111461034E-01          2.8413110833E+01     -6.8296982125E-01      8.4015969229E-01      1.6550000000E-01
          241      3.4438237643E+01     -7.9888723507E-01          2.8542734470E+01     -6.7981143925E-01      8.3940567418E-01      1.6520000000E-01
          242      3.3931710007E+01     -8.0684549394E-01          2.8173566854E+01     -6.8918447117E-01      8.4181626433E-01      1.6870000000E-01
          243      3.4638063521E+01     -7.9628771554E-01          2.8678653759E+01     -6.7731116606E-01      8.3870167079E-01      1.7030000000E-01
          244      3.3919266193E+01     -8.1120417970E-01          2.8222365399E+01     -6.9315549809E-01      8.4296307717E-01      1.7050000000E-01
          245      3.4011487772E+01     -8.0596773812E-01          2.8232997467E+01     -6.8805465841E-01      8.4153695775E-01      1.6640000000E-01
          246      3.4013703675E+01     -8.0463975577E-01          2.8217364132E+01     -6.8631113772E-01      8.4110858583E-01      1.6490000000E-01
          247      3.4368567033E+01     -7.9758698888E-01          2.8452397351E+01     -6.7855245416E-01      8.3905207434E-01      1.6510000000E-01
          248      3.3942306066E+01     -8.0686816131E-01          2.8181992967E+01     -6.8859095822E-01      8.4173172992E-01      1.6710000000E-01
          249      3.3721353813E+01     -8.1339816186E-01          2.8066090842E+01     -6.9613847626E-01      8.4368789167E-01      1.6090000000E-01
          250      3.4215952234E+01     -8.0300017843E-01          2.8365559562E+01     -6.8527439828E-01      8.4074402285E-01      1.6580000000E-01
